"Unnamed: 0","term_stem","impressions","visits","month"
"693","xlsx","1","1","2020-01"
"694","namensregist 2014","1","1","2020-01"
"695","hhoh","1","1","2020-01"
"696","arbeitslos","1","1","2020-01"
"697","markungsflach","1","1","2020-01"
"698","charlottenburg wilmersdorf","1","1","2020-01"
"699","landesunternehm","1","1","2020-01"
"700","bundestag","1","1","2020-01"
"701","dachtyp","1","1","2020-01"
"702","verein","1","1","2020-01"
"703","einwohnerzahl 2012","1","1","2020-01"
"704","sauber","1","1","2020-01"
"705","reuterkiez","1","1","2020-01"
"706","befahrungsdat","1","1","2020-01"
"707","geograph hoh","1","1","2020-01"
"708","hauspreis","1","1","2020-01"
"709","ewrmigra","1","1","2020-01"
"710","boris","1","1","2020-01"
"711","dagmar","1","1","2020-01"
"712","stadtinformationssyst","1","1","2020-01"
"713","tiergart","1","1","2020-01"
"714","lichtenberg","1","1","2020-01"
"715","adress","1","1","2020-01"
"716","kolonial vergang","2","2","2020-01"
"717","modular bau","1","1","2020-01"
"718","stadtplan","1","1","2020-01"
"719","badese","1","1","2020-01"
"720","rahmenanordn","1","1","2020-01"
"721","meldung","1","1","2020-01"
"722","clotild","1","1","2020-01"
"723","umwandlungsverordn umwandl","1","1","2020-01"
"724","geodat ebersberg","1","1","2020-01"
"725","shap bestand","2","2","2020-01"
"726","gis","1","1","2020-01"
"727","techno","1","1","2020-01"
"728","ortlich gesundheitsbericht sensw","1","1","2020-01"
"729","breitband","1","1","2020-01"
"730","vornamen2019","1","1","2020-01"
"731","bohnsdorf","1","1","2020-01"
"732","auszug flurkart","1","1","2020-01"
"733","flach charlottenburg","1","1","2020-01"
"734","b plan","1","1","2020-01"
"735","stuer","1","1","2020-01"
"736","senatsvorlag","1","1","2020-01"
"737","grenz","1","1","2020-01"
"738","quartiersmanagement","1","1","2020-01"
"739","opnv","1","1","2020-01"
"740","kriminalitatrat","1","1","2020-01"
"741","senatsvorlag","1","1","2020-01"
"742","z p 301","1","1","2020-01"
"743","vertrag","1","1","2020-01"
"744","wohnpreis","1","1","2020-01"
"745","mietendeckel","1","1","2020-01"
"746","gebaudeflach","1","1","2020-01"
"747","rbs adress","1","1","2020-01"
"748","kleingart","1","1","2020-01"
"749","modalsplit","1","1","2020-01"
"750","erhaltungsgebiet","1","1","2020-01"
"751","mietendeckel","1","1","2020-01"
"752","temporal","1","1","2020-01"
"753","gerausch","1","1","2020-01"
"754","fluss in der nah der museumsinsel","1","1","2020-01"
"755","sozialpsychatr dien","1","1","2020-01"
"756","arbeitsplatz","1","1","2020-01"
"757","einwohnerinn und einwohn in berlin in lor planungsraum 2016","1","1","2020-01"
"758","gebã udemodell im level of detail 1 lod 1","1","1","2020-01"
"759","rbs block 2017","1","1","2020-01"
"760","tierseuch","1","1","2020-01"
"761","aufbewahrungsfrist","1","1","2020-01"
"762","gemark","1","1","2020-01"
"763","lor lichtenberg","1","1","2020-01"
"764","shap park","1","1","2020-01"
"765","einwohnerinn und einwohn in berlin in lor planungsraum 2012","1","1","2020-01"
"766","eergi","1","1","2020-01"
"767","fertighaus","1","1","2020-01"
"768","rbs block 2016","1","1","2020-01"
"769","bezirk charlottenburg","1","1","2020-01"
"770","betreibervertrag berlinonlin","1","1","2020-01"
"771","spnv","1","1","2020-01"
"772","berlin list der haufig vornam","1","1","2020-01"
"773","geschwind","1","1","2020-01"
"774","besucherzahl","1","1","2020-01"
"775","guterverkh","1","1","2020-01"
"776","besucherzahl","1","1","2020-01"
"777","stadtentwicklungsplan","1","1","2020-01"
"778","asyl","1","1","2020-01"
"779","kitas","1","1","2020-01"
"780","esf","1","1","2020-01"
"781","beschwerd","1","1","2020-01"
"782","einwohnerinn und einwohn in berlin in lor planungsraum 2004","1","1","2020-01"
"783","lor schlusselsystemat","1","1","2020-01"
"784","vornam 2017","1","1","2020-01"
"785","welt","1","1","2020-01"
"786","i m berlin","1","1","2020-01"
"787","kennzeich","1","1","2020-01"
"788","marienfeld","1","1","2020-01"
"789","kart 1942","1","1","2020-01"
"790","yannek","1","1","2020-01"
"791","gemeinsam strukturkonzept","1","1","2020-01"
"792","olbersstr","1","1","2020-01"
"793","abfalltransport","1","1","2020-01"
"794","jazz","1","1","2020-01"
"795","personenaufkomm","1","1","2020-01"
"796","einwohnerzahl 2016","1","1","2020-01"
"797","demografi","1","1","2020-01"
"798","flur","1","1","2020-01"
"799","milan","1","1","2020-01"
"800","bebauungsplan","1","1","2020-01"
"801","einwohnerzahl stadtteil","1","1","2020-01"
"802","punktwolk","1","1","2020-01"
"803","kriminal","1","1","2020-01"
"804","erhaltungsgebiet","1","1","2020-01"
"805","bewegungsdat","1","1","2020-01"
"806","altersgrupp","1","1","2020-01"
"807","fahrplan","1","1","2020-01"
"808","er ist wied da","1","1","2020-01"
"809","infrarot","1","1","2020-01"
"810","langzeitk","1","1","2020-01"
"811","fahrplandat","1","1","2020-01"
"812","startup","1","1","2020-01"
"813","orthofoto","1","1","2020-01"
"814","rbs bezirk","1","1","2020-01"
"815","auszug asu der flurkart","1","1","2020-01"
"816","einwohn 2018","1","1","2020-01"
"817","sentatsvorlag umwelt","1","1","2020-01"
"818","frankenreich","1","1","2020-01"
"819","kfz kennzeich","1","1","2020-01"
"820","jungennam","1","1","2020-01"
"821","ortsteil wfs","1","1","2020-01"
"822","supply","1","1","2020-01"
"823","tier","1","1","2020-01"
"824","gefordert projekt","1","1","2020-01"
"825","stellplatz","1","1","2020-01"
"826","e scoot","1","1","2020-01"
"827","vektor","1","1","2020-01"
"828","gebaud shp","1","1","2020-01"
"829","ostberlin","1","1","2020-01"
"830","sbz","1","1","2020-01"
