"Unnamed: 0","term_stem","impressions","visits","month"
"383","list vornam 2004","1","1","2020-05"
"384","immobilienmarktbericht","1","1","2020-05"
"385","von anfang an gut versorgt","1","1","2020-05"
"386","lor armut","1","1","2020-05"
"387","firm","1","1","2020-05"
"388","manufacturing","1","1","2020-05"
"389","4","1","1","2020-05"
"390","dienstleistungsbeschreib","1","1","2020-05"
"391","ownership","1","1","2020-05"
"392","bestand","1","1","2020-05"
"393","corona beschluss","1","1","2020-05"
"394","strassenbaum","1","1","2020-05"
"395","topograph","1","1","2020-05"
"396","corona hygi","1","1","2020-05"
"397","konradshoh","2","2","2020-05"
"398","jugendquot berlin","1","1","2020-05"
"399","formular","1","1","2020-05"
"400","sup","1","1","2020-05"
"401","kindesmisshandl","1","1","2020-05"
"402","rbs adress","1","1","2020-05"
"403","unfall","1","1","2020-05"
"404","mittelspann","1","1","2020-05"
"405","segregation","2","2","2020-05"
"406","erhaltungsgebiet","1","1","2020-05"
"407","sondervergut","1","1","2020-05"
"408","tertiar sektor","1","1","2020-05"
"409","hazard","1","1","2020-05"
"410","wochenmarkt pankow breit strass","1","1","2020-05"
"411","sport in berlin","1","1","2020-05"
"412","section","1","1","2020-05"
"413","steuererklar formular","1","1","2020-05"
"414","dgm5","1","1","2020-05"
"415","altersgrupp","1","1","2020-05"
"416","gentrifizier","1","1","2020-05"
"417","lebenswelt","1","1","2020-05"
"418","ppp berlin onlin","1","1","2020-05"
"419","schulsport","1","1","2020-05"
"420","it","1","1","2020-05"
"421","strom","1","1","2020-05"
"422","waidmannlust","1","1","2020-05"
"423","bezirksgrenz wms","1","1","2020-05"
"424","2016","1","1","2020-05"
"425","pankow wochenmarkt breit or strass","1","1","2020-05"
"426","servic berlin","1","1","2020-05"
"427","oeffbelucht","1","1","2020-05"
"428","verein","2","2","2020-05"
"429","geschaftsverteilungsplan","1","1","2020-05"
"430","topograph kart","1","1","2020-05"
"431","soforthilfemassnahm fur kleinunternehm und soloselbststand sowi fur freiberuflerinn und freiberufl soforthilfemassnahm fur kleinunternehm und soloselbststand sowi fur freiberuflerinn und freiberufl","1","1","2020-05"
"432","pppberlin de","1","1","2020-05"
"433","zahl der einwohn vn berlin","1","1","2020-05"
"434","crim","1","1","2020-05"
"435","wohnlag veitstrass","1","1","2020-05"
"436","grundbuchamt konradshoh","1","1","2020-05"
"437","ortsteilgrenz","1","1","2020-05"
"438","mobil banking","1","1","2020-05"
"439","geograph","1","1","2020-05"
"440","bevolkerungsstruktur","1","1","2020-05"
"441","umweltatlas wfs","1","1","2020-05"
"442","steuererklar 2019","1","1","2020-05"
"443","altbezirk","1","1","2020-05"
"444","bauluck","1","1","2020-05"
"445","alleinerzieh","1","1","2020-05"
"446","oberflachenabfluss","1","1","2020-05"
"447","beulwitz","1","1","2020-05"
"448","flach bevolker stadtteil","1","1","2020-05"
"449","kita corona","1","1","2020-05"
"450","wirtschaft","1","1","2020-05"
"451","growth","1","1","2020-05"
"452","brunnenviertel","1","1","2020-05"
"453","household","1","1","2020-05"
"454","hausnumm","1","1","2020-05"
"455","altstadt spandau","1","1","2020-05"
"456","list des schadlich und unerwunscht schrifttum","1","1","2020-05"
"457","twitt","1","1","2020-05"
"458","wander","2","2","2020-05"
"459","aussengastronomi","1","1","2020-05"
"460","einwohnerzahl","3","3","2020-05"
"461","23 07 2019","1","1","2020-05"
"462","privathand","1","1","2020-05"
"463","sud schoneberg","1","1","2020-05"
"464","einwohn berlin 2019","1","1","2020-05"
"465","waidmannlust damm","1","1","2020-05"
"466","einzugsgebiet","1","1","2020-05"
"467","fiet","1","1","2020-05"
"468","urmesst blatt","1","1","2020-05"
"469","fitnessstudio","1","1","2020-05"
"470","schoneberg","1","1","2020-05"
"471","topograph","1","1","2020-05"
"472","covid 19 beschluss","1","1","2020-05"
"473","13 3 2020","1","1","2020-05"
"474","histor kart","1","1","2020-05"
"475","eigenschaftsanalys","1","1","2020-05"
"476","b 109","1","1","2020-05"
"477","bau","1","1","2020-05"
"478","london","1","1","2020-05"
"479","schwengelpump standort","1","1","2020-05"
"480","bodenschatz","1","1","2020-05"
"481","rbs wahl","1","1","2020-05"
"482","trinkwass","1","1","2020-05"
"483","fussgangerzon","1","1","2020-05"
"484","aussenbereich","1","1","2020-05"
"485","stasi","1","1","2020-05"
"486","grunanlag","2","2","2020-05"
"487","lor 07020202","1","1","2020-05"
"488","covid covid","1","1","2020-05"
"489","freiwill","1","1","2020-05"
"490","devilry","1","1","2020-05"
"491","zuwand","1","1","2020-05"
"492","akti","1","1","2020-05"
"493","haushaltsein","1","1","2020-05"
"494","parcel","1","1","2020-05"
"495","wo find ich in berlin wilmersdorf glascontain","1","1","2020-05"
"496","distanc effect","1","1","2020-05"
"497","standesamtsdat","1","1","2020-05"
"498","1989","1","1","2020-05"
"499","gewerb","1","1","2020-05"
"500","einkomm planungsraum","1","1","2020-05"
"501","grunflach wfs","1","1","2020-05"
"502","umweltkonferenz","1","1","2020-05"
"503","prufung","1","1","2020-05"
"504","einwohnerentwickl","1","1","2020-05"
"505","grundschuleinzugsbereich","1","1","2020-05"
"506","sgb viii","1","1","2020-05"
"507","13507","1","1","2020-05"
"508","dienststell","1","1","2020-05"
"509","wtg prufkatalog fur pflegeeinricht","1","1","2020-05"
"510","hwr","1","1","2020-05"
"511","pankow wochenmarkt","1","1","2020-05"
"512","sterb","2","2","2020-05"
"513","hochschul fur wirtschaft und recht","1","1","2020-05"
"514","bruck","1","1","2020-05"
"515","gend","2","2","2020-05"
"516","batch","1","1","2020-05"
"517","vampir","1","1","2020-05"
"518","zuzug","1","1","2020-05"
"519","saldo","2","2","2020-05"
"520","friedrichshain kreuzberg einnahm","1","1","2020-05"
"521","reg","1","1","2020-05"
"522","caf bar wann durf die offn","1","1","2020-05"
"523","gewerbegebiet","1","1","2020-05"
"524","internet","1","1","2020-05"
"525","einperson","1","1","2020-05"
"526","kind und jugend","1","1","2020-05"
"527","cambio","1","1","2020-05"
"528","basis dlm","1","1","2020-05"
"529","strassennetz","2","2","2020-05"
"530","okostrom","1","1","2020-05"
"531","forst","1","1","2020-05"
"532","lor bezirksregion","1","1","2020-05"
"533","todesursachenstatist herzkreislauferkrank","1","1","2020-05"
"534","recyceln","1","1","2020-05"
"535","bohrdat","1","1","2020-05"
"536","public privat partnership","1","1","2020-05"
"537","steuererklar","1","1","2020-05"
"538","nam inspir","1","1","2020-05"
"539","light","1","1","2020-05"
"540","besitz","1","1","2020-05"
"541","papiercontain","1","1","2020-05"
"542","adressdat","1","1","2020-05"
"543","atkis shap fil","1","1","2020-05"
"544","todesursachenstatist i21","1","1","2020-05"
"545","steglitz","1","1","2020-05"
"546","autobahn","1","1","2020-05"
"547","lor planungsraum am 31 12 2005","1","1","2020-05"
"548","dem","2","2","2020-05"
"549","list der haufig vornam 2010","1","1","2020-05"
"550","bohrpunkt","1","1","2020-05"
"551","englisch","1","1","2020-05"
"552","privathaushalt","1","1","2020-05"
"553","kompensationsflach","1","1","2020-05"
"554","kind or jugend","1","1","2020-05"
"555","ausstell","1","1","2020-05"
"556","gallery","1","1","2020-05"
"557","bep","1","1","2020-05"
"558","waldkart","1","1","2020-05"
"559","datenerhebungsbog","1","1","2020-05"
"560","tree","1","1","2020-05"
"561","anna","1","1","2020-05"
"562","sar cov 2 eindammungsmassnahmenverord","1","1","2020-05"
"563","topo","1","1","2020-05"
"564","s bahn","1","1","2020-05"
"565","corona kita","1","1","2020-05"
"566","energi","1","1","2020-05"
"567","ampelsyst","1","1","2020-05"
"568","motorway","1","1","2020-05"
"569","definition element id","1","1","2020-05"
"570","schadstoff","1","1","2020-05"
"571","dialekt","1","1","2020-05"
"572","flurstuck","3","3","2020-05"
"573","teststrategi","1","1","2020-05"
"574","pankow breit strass wochenmarkt","1","1","2020-05"
"575","brennpunktzulag","1","1","2020-05"
"576","berlin onlin stadtportal gmbh","1","1","2020-05"
"577","eigentumsangab","1","1","2020-05"
"578","offent","1","1","2020-05"
"579","berlin address","1","1","2020-05"
"580","platz","1","1","2020-05"
"581","wohngebiet","1","1","2020-05"
"582","ba fk verwalt berlin de","1","1","2020-05"
"583","aktivitat","1","1","2020-05"
"584","05 06 2018","1","1","2020-05"
"585","distanzeffekt","1","1","2020-05"
"586","fis","1","1","2020-05"
"587","erhaltungssatz gebiet","1","1","2020-05"
"588","13127","1","1","2020-05"
"589","privat","1","1","2020-05"
"590","bundestagswahl","1","1","2020-05"
"591","gr c3 bcnanlagenbestand berlin einschl der c3 b6ffentlich spielpl c3 a4tz spielpl c3 a4tz wfs 4 usg alkjrhhpbehpvpm qzrngtkp0z1qtwqldq","1","1","2020-05"
"592","statist landesamt","1","1","2020-05"
"593","wohnlagenkart","1","1","2020-05"
"594","berlin de vertrag","1","1","2020-05"
"595","lebensweltl","1","1","2020-05"
"596","gastronomi","1","1","2020-05"
"597","bohrarchiv","1","1","2020-05"
"598","moabit","1","1","2020-05"
"599","bucherlad","1","1","2020-05"
"600","schmettau","1","1","2020-05"
"601","preis","1","1","2020-05"
"602","siedlungsstruktur","1","1","2020-05"
"603","wmf","1","1","2020-05"
"604","fussball","1","1","2020-05"
"605","hausumring","1","1","2020-05"
"606","airbnb","1","1","2020-05"
"607","europawahl","1","1","2020-05"
"608","schadenskart","1","1","2020-05"
"609","datenerhebungsbog zur frauenforder","1","1","2020-05"
"610","bevolkerungsverteil","1","1","2020-05"
"611","berlin lagenplan","1","1","2020-05"
"612","geschlecht","1","1","2020-05"
"613","migration","1","1","2020-05"
"614","bericht von anfang an gut versorgt","1","1","2020-05"
"615","geldwasch","1","1","2020-05"
"616","definition detailnetz id","1","1","2020-05"
"617","hex","1","1","2020-05"
"618","wohn","1","1","2020-05"
"619","licht","1","1","2020-05"
"620","zusatzvergut ab novemb","1","1","2020-05"
"621","brund","1","1","2020-05"
"622","geographisc","1","1","2020-05"
"623","bikesharing","1","1","2020-05"
"624","network of road","1","1","2020-05"
"625","car sharing car","1","1","2020-05"
"626","klima","1","1","2020-05"
"627","grunbestand","2","2","2020-05"
"628","bolzplatz","1","1","2020-05"
"629","grunbestand","1","1","2020-05"
"630","dienstleist","1","1","2020-05"
"631","wohndau 2019","1","1","2020-05"
"632","wassertief","1","1","2020-05"
"633","grunanalgenbestand","1","1","2020-05"
"634","gleichstell","1","1","2020-05"
"635","strassennam","1","1","2020-05"
"636","kindertagesstatt","1","1","2020-05"
"637","offent land","1","1","2020-05"
"638","einkauf","1","1","2020-05"
"639","r faktor","1","1","2020-05"
"640","stat owned land","1","1","2020-05"
"641","05 05 2020","1","1","2020-05"
"642","geologiekart","1","1","2020-05"
"643","geschiht","1","1","2020-05"
"644","brennpunktzulag schul","1","1","2020-05"
"645","haushaltsgross","2","2","2020-05"
"646","bezirk sozialindex","1","1","2020-05"
"647","einwohn berlin","1","1","2020-05"
"648","verkehrszell","1","1","2020-05"
"649","wahl","1","1","2020-05"
"650","landprasenz","1","1","2020-05"
"651","bohrdatenbank","1","1","2020-05"
"652","dgm 5","1","1","2020-05"
"653","death","1","1","2020-05"
"654","profiskal batch input","1","1","2020-05"
"655","bodenrichtwertatlas","1","1","2020-05"
"656","arbeitslos","2","2","2020-05"
"657","lisa fittko str","1","1","2020-05"
"658","soforthilfemassnahm fur kleinunternehm und soloselbststand sowi fur freiberuflerinn und freiberufl","1","1","2020-05"
"659","galeri","1","1","2020-05"
"660","trink","1","1","2020-05"
"661","singl","1","1","2020-05"
"662","dop","1","1","2020-05"
"663","kaufkraft","1","1","2020-05"
"664","olivaerplatz","1","1","2020-05"
"665","ehrengrabstatt","1","1","2020-05"
"666","bezirksgrenz wfs","1","1","2020-05"
"667","list vornam 2010","1","1","2020-05"
"668","gewasserkart","1","1","2020-05"
"669","kreuzberg","1","1","2020-05"
"670","lod2","1","1","2020-05"
"671","anzahl","1","1","2020-05"
"672","einwohnerzahl reinickendorf","1","1","2020-05"
"673","hansaviertel","1","1","2020-05"
"674","berlin weisense","1","1","2020-05"
"675","gemark","1","1","2020-05"
"676","properti","1","1","2020-05"
"677","bnd","1","1","2020-05"
"678","brandenburg tor","1","1","2020-05"
"679","liegenschfatska","1","1","2020-05"
"680","beleucht in berlin","1","1","2020-05"
"681","b109","1","1","2020-05"
"682","mulltonn","1","1","2020-05"
"683","pipelin","1","1","2020-05"
"684","strom liefere","1","1","2020-05"
"685","beleucht","1","1","2020-05"
"686","fitness","1","1","2020-05"
"687","topografi","1","1","2020-05"
"688","berlin um 1980","1","1","2020-05"
"689","schuh","1","1","2020-05"
"690","mull","1","1","2020-05"
"691","wilmersdorf lor 5","1","1","2020-05"
"692","gefahr und risiko","1","1","2020-05"
"693","einkommensverteil","1","1","2020-05"
"694","db","1","1","2020-05"
"695","theat in berlin","1","1","2020-05"
"696","freiwilligenmanagement","1","1","2020-05"
"697","kab","1","1","2020-05"
"698","bezirksgrenz wfs","1","1","2020-05"
"699","offent freiflach","1","1","2020-05"
"700","geschaftsverteilungsplan berlin","1","1","2020-05"
"701","trodlermarkt","1","1","2020-05"
"702","standardlastprofil 2018","1","1","2020-05"
"703","loschwasserentnahmestell","1","1","2020-05"
"704","wohnn","1","1","2020-05"
"705","ddr","1","1","2020-05"
"706","detailnetz","1","1","2020-05"
"707","grz","1","1","2020-05"
"708","street","1","1","2020-05"
"709","universitat","1","1","2020-05"
"710","barnim","1","1","2020-05"
"711","todesursachenstatist herzkreislauferkrank","1","1","2020-05"
"712","forstamt","1","1","2020-05"
"713","pol lvo","1","1","2020-05"
"714","munich","1","1","2020-05"
"715","friedrichshain kreuzberg 2019","1","1","2020-05"
"716","bodenprofil","1","1","2020-05"
"717","bundesstrass 109","1","1","2020-05"
"718","wms alkis","1","1","2020-05"
"719","e roll","1","1","2020-05"
"720","trodlermarkt","1","1","2020-05"
"721","bundestagswahlkreis","1","1","2020-05"
"722","liegenschaftskatast","1","1","2020-05"
"723","sportplart","1","1","2020-05"
"724","mord","1","1","2020-05"
"725","hochhau","1","1","2020-05"
"726","путвук","1","1","2020-05"
"727","studier","1","1","2020-05"
"728","solar","1","1","2020-05"
"729","schulbauoffensiv","1","1","2020-05"
"730","naturdenkmal","1","1","2020-05"
"731","e scoot","1","1","2020-05"
"732","covid 19","1","1","2020-05"
"733","hydrant","2","2","2020-05"
"734","strassenbaum giess","1","1","2020-05"
"735","bay","1","1","2020-05"
"736","grunanlagenbestand berlin","1","1","2020-05"
"737","radzahlstell","1","1","2020-05"
"738","kindertagespfleg","1","1","2020-05"
"739","abwass","1","1","2020-05"
"740","sgb2","1","1","2020-05"
"741","baublock","1","1","2020-05"
"742","berlin um","1","1","2020-05"
"743","medium voltag","1","1","2020-05"
"744","punkt","1","1","2020-05"
"745","gemark berlin tegel","1","1","2020-05"
"746","kernindikator","1","1","2020-05"
"747","hydrant find","1","1","2020-05"
"748","natur saldo","1","1","2020-05"
"749","entwicklungsbereich","1","1","2020-05"
"750","massnahm","1","1","2020-05"
"751","corona prami","1","1","2020-05"
"752","jobbors","1","1","2020-05"
"753","bodenrichtwert wfs","1","1","2020-05"
"754","spielplazt","1","1","2020-05"
"755","wochenmaerkt","1","1","2020-05"
"756","urmesst","1","1","2020-05"
"757","massnahm corona","1","1","2020-05"
"758","satellitenbild","1","1","2020-05"
"759","vbo","1","1","2020-05"
"760","landslid map","1","1","2020-05"
"761","geburt","1","1","2020-05"
"762","kwk","1","1","2020-05"
"763","coronaheld prami","1","1","2020-05"
"764","kabel","1","1","2020-05"
"765","energieversorg","1","1","2020-05"
"766","berlin um 1960","1","1","2020-05"
"767","trodlermarkt","1","1","2020-05"
"768","demo","1","1","2020-05"
"769","geschaftsverteilungsplan finazamt","1","1","2020-05"
"770","tot","1","1","2020-05"
"771","batch input","1","1","2020-05"
"772","hausnumm and","1","1","2020-05"
"773","lor planungsraum am 31 12 2007","1","1","2020-05"
"774","wander zuwand","1","1","2020-05"
"775","einwohnerzahl 2020","1","1","2020-05"
"776","atkis geland","1","1","2020-05"
"777","road section","1","1","2020-05"
"778","street light","1","1","2020-05"
"779","tegel","1","1","2020-05"
"780","herstell","1","1","2020-05"
"781","gtfs dat","1","1","2020-05"
"782","jugendhilf","1","1","2020-05"
"783","verbannt buch","1","1","2020-05"
"784","owned land","1","1","2020-05"
"785","vertrag wall jcdecaux","1","1","2020-05"
"786","hochhausleitbild","1","1","2020-05"
"787","frau","1","1","2020-05"
"788","alkis berlin flurstuck","1","1","2020-05"
"789","bereichsentwicklingsplan","1","1","2020-05"
"790","kitasuch","1","1","2020-05"
"791","europameisterschaft","1","1","2020-05"
"792","dokument","1","1","2020-05"
"793","lor planungsraum am 31 12 20010","1","1","2020-05"
"794","gaststatt","1","1","2020-05"
"795","dwg","1","1","2020-05"
"796","anzahl haushalt","1","1","2020-05"
"797","dgm 1","1","1","2020-05"
"798","einkommensverteil","1","1","2020-05"
"799","bereichsentwicklingsplan","1","1","2020-05"
"800","hundebereich","1","1","2020-05"
"801","logo","1","1","2020-05"
"802","integration","1","1","2020-05"
"803","gerausch","1","1","2020-05"
"804","energiebilanz","1","1","2020-05"
"805","new york","1","1","2020-05"
"806","dgm10","1","1","2020-05"
"807","rahmenvertrag","1","1","2020-05"
"808","freiflach","1","1","2020-05"
"809","ppp","1","1","2020-05"
"810","friedrichshain kreuzberg einnahm","1","1","2020-05"
"811","friedrichshain kreuzberg sozial","1","1","2020-05"
"812","manetstr","1","1","2020-05"
"813","mesh","1","1","2020-05"
"814","orthofotos","1","1","2020-05"
"815","reinickendorf 2020","1","1","2020-05"
"816","kontaktbereich polizei berlin","1","1","2020-05"
"817","verbrech","1","1","2020-05"
"818","fitnesstudio","1","1","2020-05"
"819","hotel offn in berlin","1","1","2020-05"
"820","messtisch","1","1","2020-05"
"821","pstleitzahl","1","1","2020-05"
"822","lep hr","1","1","2020-05"
"823","berlin","1","1","2020-05"
"824","motorisier","1","1","2020-05"
"825","orthofotos","1","1","2020-05"
"826","berlin 1740","1","1","2020-05"
"827","reinickendorf einwohnerstruktur","1","1","2020-05"
"828","teststrategi teststrategi","1","1","2020-05"
"829","zuwander","1","1","2020-05"
"830","mierendorffplatz","1","1","2020-05"
"831","bodenverunrein","1","1","2020-05"
"832","die bau und kunstdenkmal rheinprovinz","1","1","2020-05"
"833","onlin banking","1","1","2020-05"
"834","palina","1","1","2020-05"
"835","sondernutz schankgart","1","1","2020-05"
"836","public lighting","1","1","2020-05"
"837","einwohnerinn und einwohn mit migrationshintergrund in berlin in lor planungsraum nach herkunftsgebiet am 31 12 2006","1","1","2020-05"
"838","vornam vornam","1","1","2020-05"
"839","sterberat","1","1","2020-05"
"840","ermodet","1","1","2020-05"
"841","fahrradfahr","1","1","2020-05"
"842","haushaltsstruktur","1","1","2020-05"
"843","wohnwn","1","1","2020-05"
"844","geolog bohrdat","1","1","2020-05"
"845","14974","1","1","2020-05"
"846","larm wfs","1","1","2020-05"
"847","leistung","1","1","2020-05"
"848","nach herkunft","1","1","2020-05"
"849","eberty","1","1","2020-05"
"850","flurstuck","1","1","2020-05"
"851","dorotheenstrass","1","1","2020-05"
"852","zehlendor","1","1","2020-05"
"853","red","1","1","2020-05"
"854","e scoot","1","1","2020-05"
"855","closed data","1","1","2020-05"
"856","las","1","1","2020-05"
"857","netz","1","1","2020-05"
"858","dtk 10 wms","1","1","2020-05"
"859","geologi erdrutsch","1","1","2020-05"
"860","grunanalgenbestand","1","1","2020-05"
"861","05 06 2016","1","1","2020-05"
"862","intesiv car cockpit","1","1","2020-05"
