"Unnamed: 0","term_stem","impressions","visits","month"
"683","einwohnerdicht","1","1","2019-05"
"684","migrastuion","1","1","2019-05"
"685","lor geometri","1","1","2019-05"
"686","schwangerschaftsabbruch","1","1","2019-05"
"687","flurkartenauszug","1","1","2019-05"
"688","wahlbezirk europawahl","1","1","2019-05"
"689","schrag","2","2","2019-05"
"690","beschaftigungsquot","1","1","2019-05"
"691","afis","1","1","2019-05"
"692","zahlstell","1","1","2019-05"
"693","schwangerschaft berat","1","1","2019-05"
"694","publizist","1","1","2019-05"
"695","geschossflachenzahl","1","1","2019-05"
"696","kleingart","1","1","2019-05"
"697","westkreuz","1","1","2019-05"
"698","mohamed","1","1","2019-05"
"699","haushaltsstruktur","1","1","2019-05"
"700","afs","1","1","2019-05"
"701","olympiastadion","1","1","2019-05"
"702","senatsbeschluss 28 03 2019","1","1","2019-05"
"703","rbs 2018","1","1","2019-05"
"704","grw","1","1","2019-05"
"705","wahlergebnis europawahl","1","1","2019-05"
"706","einwohnerinn und einwohn","1","1","2019-05"
"707","muggelturm","1","1","2019-05"
"708","event","1","1","2019-05"
"709","wfs","1","1","2019-05"
"710","bier","1","1","2019-05"
"711","obdachlos","1","1","2019-05"
"712","lor 2011","1","1","2019-05"
"713","radfahr statist","1","1","2019-05"
"714","bratislava","1","1","2019-05"
"715","fairtard","1","1","2019-05"
"716","road","1","1","2019-05"
"717","dem","1","1","2019-05"
"718","stolperstein","1","1","2019-05"
"719","dachform","1","1","2019-05"
"720","einwohnerregist bezirk","1","1","2019-05"
"721","wahllokalsuch","1","1","2019-05"
"722","gis","1","1","2019-05"
"723","echt zeit luftqualitat","2","2","2019-05"
"724","10 06 2003","1","1","2019-05"
"725","bauhaus","1","1","2019-05"
"726","modular unterkunft s 1104","1","1","2019-05"
"727","europawahl ergebnis 2019","1","1","2019-05"
"728","tempo","1","1","2019-05"
"729","gewasserkund messdat","1","1","2019-05"
"730","datenbank sehenswurd","1","1","2019-05"
"731","zuwend","1","1","2019-05"
"732","nsg","1","1","2019-05"
"733","kindernam","1","1","2019-05"
"734","personal not gesund","1","1","2019-05"
"735","personal ausbild","1","1","2019-05"
"736","marzahn hellersdorf","1","1","2019-05"
"737","bodenwert","1","1","2019-05"
"738","sportangebot marzahn hellersdorf","1","1","2019-05"
"739","sdd","1","1","2019-05"
"740","busspur","1","1","2019-05"
"741","dtm","1","1","2019-05"
"742","einwohn 2018","1","1","2019-05"
"743","amtsgericht berlin charlottenburg hrb 23047","1","1","2019-05"
"744","bodenpolit","1","1","2019-05"
"745","famileneinkomm","1","1","2019-05"
"746","erwerbstat lor","1","1","2019-05"
"747","sozial wohnung","1","1","2019-05"
"748","wohnraumzweckentfremd","1","1","2019-05"
"749","preismanagement","1","1","2019-05"
"750","gasag","1","1","2019-05"
"751","citi","1","1","2019-05"
"752","kleidercontain","1","1","2019-05"
"753","reinickendorf armutsquot","1","1","2019-05"
"754","haushaltszusammensetz","1","1","2019-05"
"755","uferbaum","1","1","2019-05"
"756","kart 5000","1","1","2019-05"
"757","radverkehr","1","1","2019-05"
"758","senatsverwalt","1","1","2019-05"
"759","badestell","1","1","2019-05"
"760","kryptowahr","1","1","2019-05"
"761","umweltzon berlin","1","1","2019-05"
"762","ewr ortsteil 2016","1","1","2019-05"
"763","bezirk liegenschaft","1","1","2019-05"
"764","august viktoria alle","1","1","2019-05"
"765","franz kafka","1","1","2019-05"
"766","beschluss liegenschaft","2","2","2019-05"
"767","kunst im offent raum","1","1","2019-05"
"768","neu gebir","1","1","2019-05"
"769","berlin bevolker","1","1","2019-05"
"770","traine","1","1","2019-05"
"771","strass 2018","1","1","2019-05"
"772","mittl schulabschlus","1","1","2019-05"
"773","einfamilienhaus","2","2","2019-05"
"774","ladestation","1","1","2019-05"
"775","pkw bezirk","1","1","2019-05"
"776","verdien","1","1","2019-05"
"777","tiergart","1","1","2019-05"
"778","rid and bik","1","1","2019-05"
"779","train","1","1","2019-05"
"780","ranking der nam der neugebor 2018","1","1","2019-05"
"781","postleitzahl berlin","1","1","2019-05"
"782","einwohnerinn und einwohn","1","1","2019-05"
"783","strassenverkehr","1","1","2019-05"
"784","gebaudedat","1","1","2019-05"
"785","kameral","1","1","2019-05"
"786","demographi fahrradfahr","1","1","2019-05"
"787","bitcoin","1","1","2019-05"
"788","fahrradabstellanlag","1","1","2019-05"
"789","wasserqualitat","1","1","2019-05"
"790","ndvi","1","1","2019-05"
"791","spur","1","1","2019-05"
"792","haushalt lor","1","1","2019-05"
"793","badestell berlin","1","1","2019-05"
"794","nef","1","1","2019-05"
"795","beschluss or senatsbeschluss or wissenstransf or wissensmanagement mitteil","1","1","2019-05"
"796","taxi","1","1","2019-05"
"797","topografia","1","1","2019-05"
"798","ergebnis europawahl 2019","1","1","2019-05"
"799","energieatlas","1","1","2019-05"
"800","ckan","1","1","2019-05"
"801","bik and rid","1","1","2019-05"
"802","gart","1","1","2019-05"
"803","1631","1","1","2019-05"
"804","zuwendungsdatenbank","1","1","2019-05"
"805","alkis gebaud","1","1","2019-05"
"806","beethov","1","1","2019-05"
"807","u bahn","1","1","2019-05"
"808","wahlamt","1","1","2019-05"
"809","schulstation","1","1","2019-05"
"810","personal not gesund","1","1","2019-05"
"811","gebaudealt","1","1","2019-05"
"812","standort offent schul","1","1","2019-05"
"813","sportangebot marzahn hellersdorf","1","1","2019-05"
"814","anlagenbaum","1","1","2019-05"
"815","stimmbezirk","1","1","2019-05"
"816","senatsbeschluss vom 27 03 208","1","1","2019-05"
"817","ortsteil 2016","1","1","2019-05"
"818","gesamtindex sozial ungleich","1","1","2019-05"
"819","list vornam","1","1","2019-05"
"820","busspur","1","1","2019-05"
"821","fernwarm","1","1","2019-05"
"822","betrieb gesundheitsforder","1","1","2019-05"
"823","fischfauna 2013","1","1","2019-05"
"824","max brod","1","1","2019-05"
"825","strassennam","1","1","2019-05"
"826","landnutz","1","1","2019-05"
"827","auslanderanteil nach bezirk","1","1","2019-05"
"828","religionszugehor","1","1","2019-05"
"829","denkmalschutz","1","1","2019-05"
"830","tempolimit","1","1","2019-05"
"831","cedernstr","1","1","2019-05"
"832","sozialvertrau","1","1","2019-05"
"833","datenwab","1","1","2019-05"
"834","strass zustand","1","1","2019-05"
"835","bezirksgrenz","1","1","2019-05"
"836","berlin ordnungsrecht asog","1","1","2019-05"
"837","kga","1","1","2019-05"
"838","aktenplan","1","1","2019-05"
"839","pflegeeinricht rohdat","1","1","2019-05"
"840","speech","1","1","2019-05"
"841","grundwass grundwass","1","1","2019-05"
